PLAYER_NAME,TEAM_ID,POSITION_NAME,POSITION_DISPLAY_NAME,RAW_STAT,MAPPED_STAT,RAW_LINE,LINE
Colby Parkinson,d150534e-6a05-587b-b9e3-50ef86602e20,TE,Tight End,rush_rec_tds,,0.5,0.5
George Holani,31631011-5902-52f6-ba01-c4c8d8eb3fd9,RB,Running Back,rush_rec_tds,,0.5,0.5
Jadarian Price,31631011-5902-52f6-ba01-c4c8d8eb3fd9,RB,Running Back,rush_rec_tds,,0.5,0.5
KC Concepcion,338ae7df-02ad-5a94-9767-60f511bd55e1,WR,Wide Receiver,season_receiving_yards,,624.5,624.5
Jordyn Tyson,530518ed-91db-57c4-9077-27cc0dd9a293,WR,Wide Receiver,season_receiving_yards,,799.5,799.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,hits_runs_rbis,,1.5,1.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,home_runs,,0.5,0.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,total_bases,,1.5,1.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,fantasy_points,,14.5,14.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,fantasy_points,,9.5,9.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,fantasy_points,,7.5,7.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,hits,HIT,0.5,0.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,runs,,0.5,0.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,rbis,,0.5,0.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,singles,,0.5,0.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,batter_strikeouts,,1.5,1.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,walks,,0.5,0.5
Kyle Schwarber,25101c7a-340a-4c08-a93d-979242271c89,DH,Designated Hitter,doubles,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,hits_runs_rbis,,1.5,1.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,home_runs,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,total_bases,,1.5,1.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,fantasy_points,,9.5,9.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,fantasy_points,,7.5,7.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,fantasy_points,,14.5,14.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,hits,HIT,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,runs,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,rbis,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,singles,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,batter_strikeouts,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,walks,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,stolen_bases,,0.5,0.5
Bryce Harper,25101c7a-340a-4c08-a93d-979242271c89,1B,First Baseman,doubles,,0.5,0.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,strikeouts,K,7.5,7.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,hits_runs_rbis,,1.5,1.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,home_runs,,0.5,0.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,total_bases,,1.5,1.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,fantasy_points,,5.5,5.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,fantasy_points,,40.5,40.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,hits_allowed,,4.5,4.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,runs_allowed,,1.5,1.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,walks_allowed,,1.5,1.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,hits,HIT,0.5,0.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,runs,,0.5,0.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,rbis,,0.5,0.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,singles,,0.5,0.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,batter_strikeouts,,1.5,1.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,walks,,0.5,0.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_strikeouts,,1.5,1.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_strikeouts,,0.5,0.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_strikeouts,,2.5,2.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_total_runs_allowed,,1.5,1.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_total_runs_allowed,,2.5,2.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_total_runs_allowed,,0.5,0.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_pitch_count,,24.5,24.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_pitch_count,,14.5,14.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_pitch_count,,19.5,19.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_batters_faced,,5.5,5.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_batters_faced,,6.5,6.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_batters_faced,,4.5,4.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_batters_faced,,3.5,3.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_hits_allowed,,1.5,1.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_hits_allowed,,3.5,3.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_hits_allowed,,2.5,2.5
Zack Wheeler,25101c7a-340a-4c08-a93d-979242271c89,SP,Starting Pitcher,period_1_hits_allowed,,0.5,0.5
Pete Alonso,1fd765d9-7354-4926-bb4b-368d86d202b0,1B,First Baseman,doubles,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,hits_runs_rbis,,1.5,1.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,hits_runs_rbis,,1.5,1.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,home_runs,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,home_runs,,0.5,0.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,total_bases,,1.5,1.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,fantasy_points,,6.5,6.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,fantasy_points,,5.5,5.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,fantasy_points,,9.5,9.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,fantasy_points,,14.5,14.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,hits,HIT,0.5,0.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,hits,HIT,1.5,1.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,runs,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,runs,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,rbis,,0.5,0.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,rbis,,0.5,0.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,singles,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,singles,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,batter_strikeouts,,1.5,1.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,batter_strikeouts,,1.5,1.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,walks,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,walks,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,stolen_bases,,0.5,0.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,stolen_bases,,0.5,0.5
Trea Turner,25101c7a-340a-4c08-a93d-979242271c89,SS,Shortstop,doubles,,0.5,0.5
Gunnar Henderson,1fd765d9-7354-4926-bb4b-368d86d202b0,SS,Shortstop,doubles,,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,hits_runs_rbis,,1.5,1.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,home_runs,,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,fantasy_points,,5.5,5.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,hits,HIT,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,runs,,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,rbis,,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,singles,,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,batter_strikeouts,,1.5,1.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,walks,,0.5,0.5
Taylor Ward,1fd765d9-7354-4926-bb4b-368d86d202b0,LF,Left Field,doubles,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,hits_runs_rbis,,1.5,1.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,home_runs,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,hits,HIT,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,runs,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,rbis,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,singles,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,batter_strikeouts,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,walks,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,stolen_bases,,0.5,0.5
Jackson Holliday,1fd765d9-7354-4926-bb4b-368d86d202b0,2B,Second Baseman,doubles,,0.5,0.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,hits_runs_rbis,,1.5,1.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,home_runs,,0.5,0.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,total_bases,,1.5,1.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,fantasy_points,,5.5,5.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,hits,HIT,0.5,0.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,runs,,0.5,0.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,rbis,,0.5,0.5
Alec Bohm,25101c7a-340a-4c08-a93d-979242271c89,3B,Third Baseman,walks,,0.5,0.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,hits_runs_rbis,,1.5,1.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,home_runs,,0.5,0.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,fantasy_points,,5.5,5.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,hits,HIT,0.5,0.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,runs,,0.5,0.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,rbis,,0.5,0.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,walks,,0.5,0.5
Bryson Stott,25101c7a-340a-4c08-a93d-979242271c89,2B,Second Baseman,stolen_bases,,0.5,0.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,hits_runs_rbis,,1.5,1.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,home_runs,,0.5,0.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,total_bases,,1.5,1.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,fantasy_points,,14.5,14.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,fantasy_points,,9.5,9.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,fantasy_points,,6.5,6.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,hits,HIT,0.5,0.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,runs,,0.5,0.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,rbis,,0.5,0.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,walks,,0.5,0.5
Brandon Marsh,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,stolen_bases,,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,hits_runs_rbis,,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,home_runs,,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,hits,HIT,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,runs,,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,rbis,,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,walks,,0.5,0.5
Colton Cowser,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,stolen_bases,,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,hits_runs_rbis,,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,home_runs,,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,hits,HIT,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,runs,,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,rbis,,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,walks,,0.5,0.5
Leody Taveras,1fd765d9-7354-4926-bb4b-368d86d202b0,CF,Center Field,stolen_bases,,0.5,0.5
Jake Rogers,1fd765d9-7354-4926-bb4b-368d86d202b0,C,Catcher,hits_runs_rbis,,0.5,0.5
Jake Rogers,1fd765d9-7354-4926-bb4b-368d86d202b0,C,Catcher,home_runs,,0.5,0.5
Jake Rogers,1fd765d9-7354-4926-bb4b-368d86d202b0,C,Catcher,hits,HIT,0.5,0.5
Jake Rogers,1fd765d9-7354-4926-bb4b-368d86d202b0,C,Catcher,runs,,0.5,0.5
Jake Rogers,1fd765d9-7354-4926-bb4b-368d86d202b0,C,Catcher,rbis,,0.5,0.5
Jake Rogers,1fd765d9-7354-4926-bb4b-368d86d202b0,C,Catcher,walks,,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,hits_runs_rbis,,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,home_runs,,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,fantasy_points,,5.5,5.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,hits,HIT,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,runs,,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,rbis,,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,walks,,0.5,0.5
Dylan Beavers,1fd765d9-7354-4926-bb4b-368d86d202b0,RF,Right Field,stolen_bases,,0.5,0.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,strikeouts,K,5.5,5.5
Bryan De La Cruz,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,hits_runs_rbis,,1.5,1.5
Justin Crawford,25101c7a-340a-4c08-a93d-979242271c89,CF,Center Field,hits_runs_rbis,,1.5,1.5
Christian Encarnacion-Strand,1fd765d9-7354-4926-bb4b-368d86d202b0,3B,Third Baseman,hits_runs_rbis,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,hits_runs_rbis,,1.5,1.5
Justin Crawford,25101c7a-340a-4c08-a93d-979242271c89,CF,Center Field,home_runs,,0.5,0.5
Christian Encarnacion-Strand,1fd765d9-7354-4926-bb4b-368d86d202b0,3B,Third Baseman,home_runs,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,home_runs,,0.5,0.5
Bryan De La Cruz,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,home_runs,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,fantasy_points,,5.5,5.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,fantasy_points,,30.5,30.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,hits_allowed,,5.5,5.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,runs_allowed,,2.5,2.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,walks_allowed,,1.5,1.5
Christian Encarnacion-Strand,1fd765d9-7354-4926-bb4b-368d86d202b0,3B,Third Baseman,hits,HIT,0.5,0.5
Justin Crawford,25101c7a-340a-4c08-a93d-979242271c89,CF,Center Field,hits,HIT,0.5,0.5
Bryan De La Cruz,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,hits,HIT,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,hits,HIT,0.5,0.5
Bryan De La Cruz,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,runs,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,runs,,0.5,0.5
Justin Crawford,25101c7a-340a-4c08-a93d-979242271c89,CF,Center Field,runs,,0.5,0.5
Christian Encarnacion-Strand,1fd765d9-7354-4926-bb4b-368d86d202b0,3B,Third Baseman,runs,,0.5,0.5
Justin Crawford,25101c7a-340a-4c08-a93d-979242271c89,CF,Center Field,rbis,,0.5,0.5
Christian Encarnacion-Strand,1fd765d9-7354-4926-bb4b-368d86d202b0,3B,Third Baseman,rbis,,0.5,0.5
Bryan De La Cruz,25101c7a-340a-4c08-a93d-979242271c89,LF,Left Field,rbis,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,rbis,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,walks,,0.5,0.5
Justin Crawford,25101c7a-340a-4c08-a93d-979242271c89,CF,Center Field,stolen_bases,,0.5,0.5
J.T. Realmuto,25101c7a-340a-4c08-a93d-979242271c89,C,Catcher,stolen_bases,,0.5,0.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_strikeouts,,0.5,0.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_strikeouts,,2.5,2.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_strikeouts,,1.5,1.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_total_runs_allowed,,0.5,0.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_total_runs_allowed,,1.5,1.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_total_runs_allowed,,2.5,2.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_pitch_count,,19.5,19.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_pitch_count,,24.5,24.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_pitch_count,,14.5,14.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_batters_faced,,3.5,3.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_batters_faced,,6.5,6.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_batters_faced,,5.5,5.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_batters_faced,,4.5,4.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_hits_allowed,,1.5,1.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_hits_allowed,,3.5,3.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_hits_allowed,,2.5,2.5
Kyle Bradish,1fd765d9-7354-4926-bb4b-368d86d202b0,SP,Starting Pitcher,period_1_hits_allowed,,0.5,0.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,hits_runs_rbis,,1.5,1.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,home_runs,,0.5,0.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,total_bases,,1.5,1.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,fantasy_points,,8.5,8.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,fantasy_points,,9.5,9.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,fantasy_points,,14.5,14.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,hits,HIT,0.5,0.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,runs,,0.5,0.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,rbis,,0.5,0.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,walks,,0.5,0.5
James Wood,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,RF,Right Field,stolen_bases,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,hits_runs_rbis,,1.5,1.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,home_runs,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,total_bases,,1.5,1.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,fantasy_points,,7.5,7.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,fantasy_points,,9.5,9.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,fantasy_points,,14.5,14.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,hits,HIT,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,runs,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,rbis,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,singles,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,batter_strikeouts,,1.5,1.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,walks,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,stolen_bases,,0.5,0.5
Ronald Acuña Jr.,02c19f09-f45a-4808-a128-e5bbf9d9577e,RF,Right Field,doubles,,0.5,0.5
Matt Olson,02c19f09-f45a-4808-a128-e5bbf9d9577e,1B,First Baseman,hits_runs_rbis,,1.5,1.5
Matt Olson,02c19f09-f45a-4808-a128-e5bbf9d9577e,1B,First Baseman,home_runs,,0.5,0.5
