id,badges,lineup_status_id,match_id,match_type,multiple_picks_allowed,player_id,position_id,sort_by,team_id,type
18dc9e7b-96f0-4ab5-9134-094d1781a2a7,[],,142918,Game,True,b07af2b4-0970-47c3-bae4-79d9574e01fd,1b207bc3-b934-422d-918f-d02e6f43d649,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
43604976-9948-4dd3-9466-f751df3652a6,[],,142918,Game,True,402e3312-4626-414b-a2bd-42d36001fee2,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
cf2fe412-bbae-42da-9461-93e1fe38a4fc,[],,142918,Game,True,629adbed-9eda-4393-829e-bc03101f67f2,930aeb2b-fec8-4c71-8b47-564d48140033,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
a4ec05cb-43e8-469a-a345-ac5e169fb276,[],,142918,Game,True,29188e69-a3c2-443e-a43a-74a62d4fbef8,930aeb2b-fec8-4c71-8b47-564d48140033,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
47bcfe02-69d2-432f-a316-44860a60d90f,[],,142918,Game,True,7dc7a809-93cf-497c-b824-d4943b5fa94c,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
00207695-6b02-436f-8f1b-828c24c227f1,[],,142918,Game,True,049616cb-9963-40fa-ac88-cb93405aeb1f,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
17009515-0f7f-4555-86f3-e1bb091e2e12,[],,142918,Game,True,f6cf6090-f505-4226-8d25-d1d0d3233a2a,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
0ec953e3-e6f0-4063-8e0c-e0d06fa86593,[],,142918,Game,True,8a5f8111-ea57-49f3-9c82-89d016f70062,91459353-4623-4f9e-8a11-6635a241e81e,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
26c40087-b4e9-4285-8e56-b13a9251e574,[],,142918,Game,True,c6456e9c-455b-4ed7-872a-bed575200084,28fea403-963c-4103-b033-8e9bba48ab43,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
058b7aff-d38a-4a0c-8fac-78ddb7e0036a,[],,142918,Game,True,1691e0ad-7e49-4dbf-b0e7-a366d903a2c0,1b207bc3-b934-422d-918f-d02e6f43d649,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
62325ffd-d4d3-4a55-86a7-3284942c4b26,[],,142918,Game,True,6922ff2d-d8b3-46e1-b65c-8f72f5d1460e,3f0e46e2-1c16-4a64-af2c-0c5704160822,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
e76942da-8346-4213-8ef5-2922268a8bc4,[],,142918,Game,True,3b57de16-47a5-4498-801e-5cadfe9e8833,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
43c4918e-afa2-434f-ad20-2c5ca364ee9b,[],,144495,Game,True,d5757795-0bb0-46c4-9a60-52658f34fb7a,91459353-4623-4f9e-8a11-6635a241e81e,,1748a711-2091-499b-9d33-dbd35ef8a62c,Player
1c1432de-0aa9-488d-864b-226409af1f3e,[],,144495,Game,True,9f28dfbf-01ef-4a84-84a7-d21279f26fe8,6631eab0-d844-460a-8d30-0650383377da,,e0b9d617-58af-4537-a82c-a802ef2b969e,Player
cb84e938-71c4-4381-a1db-abfbe596db93,[],,144495,Game,True,8793eb3a-0100-4531-89a9-48bcf924826e,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,1748a711-2091-499b-9d33-dbd35ef8a62c,Player
6cfafa5d-6633-40d9-b574-07d2c31d9a45,[],,144495,Game,True,9dd5bac6-f679-4ae8-bfae-e4274ad1cfdc,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,e0b9d617-58af-4537-a82c-a802ef2b969e,Player
183a058c-3ecc-4216-884e-3ebe883b8859,[],,144495,Game,True,6478f785-3f47-49a2-bc6d-a425c72ac23e,6631eab0-d844-460a-8d30-0650383377da,,1748a711-2091-499b-9d33-dbd35ef8a62c,Player
49170b32-c551-43ed-8f68-358207615e36,[],,144495,Game,True,da6dfad0-7a54-4538-a633-db577cee496a,91459353-4623-4f9e-8a11-6635a241e81e,,e0b9d617-58af-4537-a82c-a802ef2b969e,Player
bb831cee-fd71-4849-a34c-772f4184944a,[],,144495,Game,True,cea4a669-0cb0-46df-9bca-8174d6422266,1b207bc3-b934-422d-918f-d02e6f43d649,,e0b9d617-58af-4537-a82c-a802ef2b969e,Player
d370d4e3-d5aa-4cb4-9265-50a8a594d25f,[],,144495,Game,True,8a8d036f-3617-4b17-9620-578c61f26c1e,930aeb2b-fec8-4c71-8b47-564d48140033,,e0b9d617-58af-4537-a82c-a802ef2b969e,Player
d8e5c151-9e6d-4d12-80ac-465b1fb7cd5b,[],,144495,Game,True,ebcc7bb8-1c6f-4637-9744-331f8d96e109,3f0e46e2-1c16-4a64-af2c-0c5704160822,,1748a711-2091-499b-9d33-dbd35ef8a62c,Player
ddf2c6d1-c664-4c41-a04e-9d63dcb8f680,[],,144495,Game,True,e0e30bee-9e2f-44af-b7d7-3eeb3906156b,930aeb2b-fec8-4c71-8b47-564d48140033,,e0b9d617-58af-4537-a82c-a802ef2b969e,Player
4a00857c-0bfc-486f-905c-916a593dbabf,[],,144495,Game,True,35219ac4-cf60-4997-ac52-d64818a1910b,28fea403-963c-4103-b033-8e9bba48ab43,,1748a711-2091-499b-9d33-dbd35ef8a62c,Player
70d88e81-efa2-433d-bf83-4ecdf30e1dc5,[],,144495,Game,True,158fc284-d06e-4009-a2c0-9c8e311a3fa3,1b207bc3-b934-422d-918f-d02e6f43d649,,1748a711-2091-499b-9d33-dbd35ef8a62c,Player
